country,year,diff_gdp_t,diff_gdp_t1,gdp_iv,trade_diff,trade_iv
Singapore,2019,0.02297750150435416,0.03345446988859031,10.726956394822514,-4.321435392000007,326.19641186999996
Slovakia,2010,0.04838428920053346,0.004544748459894876,,3.6979836047000005,56.466265712049
Slovakia,2019,0.02234611479859492,0.04838428920053346,9.771568753269456,3.830516023999999,102.734868513
Slovenia,2010,0.023601543921980373,0.017046472234630274,,1.3555480998000007,139.573592304258
Slovenia,2019,0.015798821050831434,0.023601543921980373,10.140338646347542,3.111109181999997,103.438686742
Solomon Islands,2010,0.01638885882003498,-0.003265517236103488,7.701458626243617,-5.7802381032999985,155.28025059397189
Solomon Islands,2019,-0.0007735451381777559,0.01638885882003498,7.763191026758505,2.8180365169,122.49298822099999
Somalia,2010,0.0347825801475925,,5.478429164762521,,63.508264584038855
Somalia,2019,0.04044307076663554,0.0347825801475925,,,42.26333247
South Sudan,2010,,,,,
South Sudan,2019,,,,-2.3253158523333326,
Spain,2010,0.0066568203673112334,0.02289019580611722,9.608203773692113,1.1655970166000003,37.0472158515432
Spain,2019,0.00938471078047538,0.0066568203673112334,10.366379287734073,0.7091323643999999,43.566812489
Sri Lanka,2010,0.04249024400466528,0.03430900078637169,6.922075868898925,-0.36435711259999976,68.00200339568353
Sri Lanka,2019,0.03979216103540253,0.04249024400466528,8.425424143656539,-2.4714953893000002,76.311492675
Sudan,2010,0.016559299763705404,0.037396542083710835,6.617295263074171,1.3703426191,22.05898045016451
Sudan,2019,-0.015179787433393876,0.016559299763705404,7.807993341837556,-0.7891587608000001,17.116094292
Suriname,2010,0.03392965014977829,-0.00550217661020902,8.86929288298784,,
Suriname,2019,0.0008494518922946171,0.03392965014977829,9.74903313316802,-0.8196779312499999,
Sweden,2010,0.014829327521478674,0.01745981118381259,10.272669876648541,1.9352588776000004,59.62298202971126
Sweden,2019,0.009527822844881583,0.014829327521478674,10.610273982209087,0.2909515979999995,63.64766625
Switzerland,2010,0.00976555337501761,0.005127317401269771,10.998283388173222,2.0505416338000004,88.51720481103713
Switzerland,2019,0.006899279242768586,0.00976555337501761,11.066806450557943,2.1886141466999987,81.494914155
Syria,2010,0.02010410531521458,0.02923964115858002,7.0519672743630855,0.5412071695999998,44.74678629415754
Syria,2019,-0.06822860506148079,0.02010410531521458,8.670498745539636,-1.8789651995000014,65.47279964100001
Tajikistan,2010,0.058446617475219044,-0.1117320933224935,,0.9392059785428586,
Tajikistan,2019,0.03989038336508059,0.058446617475219044,8.336401522946113,-7.066914125300002,124.69146435857144
Tanzania,2010,0.03666394887188203,0.0025169341123374876,6.285873629601244,0.1315288068000001,34.4836065795064
Tanzania,2019,0.027199197800422327,0.03666394887188203,7.492317077365139,0.6319302702999998,35.076919727
Thailand,2010,0.036428058999980986,0.02893973885333665,7.30120679200253,4.009287373699999,56.60060530549508
Thailand,2019,0.02404405030926853,0.036428058999980986,9.07130291861047,0.02645505700000115,86.123209113
Timor-Leste,2010,0.006731307338164428,0.056814821574223816,,,
Timor-Leste,2019,0.023182041771960194,0.006731307338164428,7.670331495562119,-4.6719055959,
Togo,2010,-0.005283341407501219,-0.0034837636529538862,6.765562549961755,0.31206911869999915,96.31843385867195
Togo,2019,0.02290934666037998,-0.005283341407501219,7.713159072617101,1.0657230755000007,54.322518190000004
Tonga,2010,-0.005658130255402227,0.025791503243310386,,-0.4260191108000001,93.62237172199112
Tonga,2019,0.02228375271259342,-0.005658130255402227,8.409122165419753,1.1371809580999994,74.533389626
Tunisia,2010,0.031033558762897505,0.03036058818722296,7.537608288773865,0.575784804300001,81.27102192688118
Tunisia,2019,0.006115250889670243,0.031033558762897505,8.816198552377394,0.5076371402999996,86.488281109
Turkiye,2010,0.02921260173833371,0.019832539174731066,8.253760010072082,1.1250197385999996,29.830612492764477
Turkiye,2019,0.03677351306461425,0.02921260173833371,9.40789527576059,0.6671612275000001,36.436407121
Turkmenistan,2010,0.05478564495033176,-0.04383908735148338,,-4.868586521877778,
Turkmenistan,2019,0.05438021527772463,0.05478564495033176,8.977840440304032,0.6488699960999995,122.10249044777778
Uganda,2010,0.04117659607441837,0.031976750982050016,,0.9575083531999994,29.084323410652686
Uganda,2019,0.018079188924470645,0.04117659607441837,6.984751791711363,-0.2674441065999993,31.337891587
Ukraine,2010,0.04837364254669385,-0.07891089339629716,,2.3590005285999993,60.311292142880305
Ukraine,2019,0.0047893000505649045,0.04837364254669385,10.035208506116946,0.2717325685000006,74.185158845
United Arab Emirates,2010,-0.02965163584179411,-0.015494016039050429,11.6705547585738,,
United Arab Emirates,2019,0.002656668132533113,-0.02965163584179411,11.620676543055406,3.673227883,
United Kingdom,2010,0.00845150576686926,0.02675834692762784,10.059681685874784,0.3594651299999995,50.56338173400124
United Kingdom,2019,0.011271279608873818,0.00845150576686926,10.404055832357255,0.8529871704000002,49.370728387
United States,2010,0.00827934375850763,0.021527950665603514,10.3394954915654,0.3732468464,18.27602854780664
United States,2019,0.01449084938571854,0.00827934375850763,10.700510938385095,0.32880233750000015,21.536041721
Uruguay,2010,0.028275414055904412,0.02879094779737912,9.079383296917015,1.4150124503999997,41.50692091899561
Uruguay,2019,0.018749215807059728,0.028275414055904412,9.551149297269356,-0.28424794849999985,38.34491937
Uzbekistan,2010,0.05241742218116112,-0.02116478698289388,,2.025536374699999,
Uzbekistan,2019,0.04185621078396799,0.05241742218116112,8.346306169717039,-2.1316401999999988,46.41180165
Vanuatu,2010,0.0005276716107111667,0.007467540076499723,7.853102794463935,-0.053009436500001075,94.05627331931109
Vanuatu,2019,0.004430997431518158,0.0005276716107111667,8.039699356808754,0.9653099442999988,95.63535362600001
Venezuela,2010,,,8.444006816576806,-0.01106804370000063,47.49184104657217
Venezuela,2019,,,,0.2020329475000004,51.096742641000006
Viet Nam,2010,0.05144098054012662,0.056660355791289786,,4.829868501499999,40.43758961631206
Viet Nam,2019,0.04690616510790395,0.05144098054012662,7.8111490417295455,0.9931922759999992,82.708515245
Yemen,2010,,,,1.075804159500001,27.6276662296057
Yemen,2019,,,,-2.545148715244445,64.699954593
Zambia,2010,0.03859595341060844,-0.008811557980035634,6.968790171673223,0.011870722233334163,
Zambia,2019,0.009486644566110768,0.03859595341060844,7.793632693864991,1.1441368655999995,62.33159259166666
Zimbabwe,2010,-0.046252861539989,0.0014280859325012329,7.344229939444856,0.8202438169000004,43.776918937480986
Zimbabwe,2019,0.025098158260164816,-0.046252861539989,8.713227374100372,-1.4586785612000015,68.757722529
